model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,7,irritation; rage; irritation,average; plain; ordinary; ordinary,0.9206529855728149,0.8181818181818182,0.8487314403057098
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,8,rage; anger; rage,ordinary; ordinary; average; plain,0.9346108436584473,0.8181818181818182,0.8196484267711639
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,9,rage; anger; rage,plain; ordinary; neutral; neutral,0.9072834849357605,0.8181818181818182,0.8234993517398834
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,10,rage; anger; rage,ordinary; average; average; plain,0.9235146641731262,1.0,0.821742832660675
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,11,rage; rage; rage,average; average; ordinary; average,0.8493959903717041,0.8181818181818182,0.8089068591594696
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,12,rage; irritation; rage,plain; neutral; plain; average,0.963121771812439,0.8181818181818182,0.8497615873813629
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,13,irritation; rage; rage,ordinary; neutral; ordinary; neutral,0.9071792960166931,0.8181818181818182,0.8363808512687683
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,14,rage; anger; anger,neutral; neutral; neutral; plain,0.8566170334815979,0.6666666666666666,0.824868232011795
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,15,anger; anger; rage,plain; ordinary; neutral; ordinary,0.9441722631454468,1.0,0.8237708508968353
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,16,irritation; rage; anger,ordinary; plain; neutral; plain,0.9660667777061462,0.8181818181818182,0.8479356646537781
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,17,irritation; irritation; anger,ordinary; neutral; ordinary; average,0.9214596152305603,1.0,0.848610132932663
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,18,anger; anger; anger,average; neutral; neutral; neutral,0.8654496669769287,0.8181818181818182,0.8240617692470551
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,19,rage; rage; rage,neutral; average; ordinary; plain,0.9174530506134033,1.0,0.8191768944263458
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,20,anger; irritation; irritation,neutral; ordinary; plain; plain,0.9005134105682373,0.8181818181818182,0.8522453427314758
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,21,anger; rage; irritation,average; plain; average; ordinary,0.9530095458030701,0.8181818181818182,0.8438032984733581
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,22,irritation; irritation; anger,neutral; average; neutral; neutral,0.8299301266670227,0.8181818181818182,0.8502501785755158
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,23,anger; rage; irritation,neutral; ordinary; ordinary; neutral,0.9349362850189209,0.8181818181818182,0.841022664308548
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,24,irritation; anger; irritation,neutral; neutral; plain; average,0.9004901647567749,0.8181818181818182,0.8565877616405487
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,25,irritation; anger; anger,plain; ordinary; average; neutral,0.9821842908859253,0.8181818181818182,0.8475618958473206
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,26,rage; rage; irritation,average; plain; neutral; neutral,0.9386126399040222,0.8181818181818182,0.8474518418312073
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,27,anger; anger; anger,plain; ordinary; average; plain,0.9195458292961121,0.8181818181818182,0.8223078370094299
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,28,irritation; irritation; rage,plain; average; neutral; neutral,0.9072630405426025,0.8181818181818182,0.8575797080993652
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,29,irritation; irritation; anger,neutral; plain; plain; plain,0.8542059659957886,0.6666666666666666,0.8518105924129487
mmlw_roberta_large,en,situation,anger,centroid_words,neutral_centroid,30,irritation; irritation; rage,average; ordinary; neutral; plain,0.9505891799926758,0.8181818181818182,0.8564667522907257
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,1,feeling enraged; feeling angry; feeling irritated,plain; ordinary; ordinary; ordinary,0.9357920289039612,1.0,0.8341526091098785
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,2,feeling enraged; feeling enraged; feeling angry,neutral; plain; neutral; neutral,0.8769965767860413,0.8181818181818182,0.8329855263233185
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,3,feeling angry; feeling irritated; feeling enraged,plain; average; plain; average,0.9459965229034424,0.8181818181818182,0.8418130040168762
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,4,feeling enraged; feeling irritated; feeling irritated,neutral; neutral; neutral; average,0.8917759656906128,0.8181818181818182,0.828984260559082
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,5,feeling angry; feeling enraged; feeling angry,average; plain; average; ordinary,0.9330326914787292,1.0,0.8438995897769928
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,6,feeling irritated; feeling enraged; feeling enraged,neutral; average; average; neutral,0.9239087104797363,0.8181818181818182,0.8252086222171784
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,7,feeling angry; feeling irritated; feeling irritated,average; average; neutral; neutral,0.9390920400619507,1.0,0.8463887393474578
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,8,feeling angry; feeling angry; feeling irritated,average; average; ordinary; neutral,0.9360261559486389,1.0,0.8485704839229584
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,9,feeling enraged; feeling irritated; feeling angry,neutral; average; plain; ordinary,1.0,1.0,0.8463632702827454
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,10,feeling irritated; feeling angry; feeling irritated,ordinary; neutral; average; average,0.962756335735321,1.0,0.8453177750110626
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,11,feeling enraged; feeling irritated; feeling angry,ordinary; average; ordinary; ordinary,0.9356802701950073,1.0,0.8332603216171265
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,12,feeling angry; feeling enraged; feeling enraged,plain; ordinary; ordinary; neutral,0.9678451418876648,1.0,0.8358934104442597
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,13,feeling angry; feeling irritated; feeling enraged,neutral; neutral; plain; plain,0.9322574138641357,0.8181818181818182,0.8434328854084014
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,14,feeling angry; feeling irritated; feeling angry,average; average; average; neutral,0.8753138780593872,0.8181818181818182,0.8439623236656189
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,15,feeling enraged; feeling enraged; feeling irritated,plain; neutral; ordinary; plain,0.9523656964302063,0.8181818181818182,0.8270520091056823
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,16,feeling enraged; feeling irritated; feeling enraged,average; average; neutral; plain,0.9510740041732788,0.8181818181818182,0.8280324935913086
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,17,feeling irritated; feeling enraged; feeling angry,average; neutral; neutral; neutral,0.8986616134643555,0.8181818181818182,0.8394343137741089
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,18,feeling enraged; feeling enraged; feeling angry,average; plain; average; neutral,0.962171733379364,0.8181818181818182,0.8389393329620362
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,19,feeling irritated; feeling irritated; feeling irritated,average; average; plain; ordinary,0.9371874928474426,0.8181818181818182,0.8321660876274108
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,20,feeling angry; feeling enraged; feeling angry,neutral; ordinary; ordinary; plain,0.9509946703910828,1.0,0.8455025792121887
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,21,feeling angry; feeling enraged; feeling enraged,neutral; average; average; neutral,0.9320947527885437,0.8181818181818182,0.8360023498535156
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,22,feeling angry; feeling angry; feeling enraged,plain; average; plain; neutral,0.9567743539810181,1.0,0.85093395113945
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,23,feeling enraged; feeling angry; feeling irritated,plain; average; neutral; average,0.9722805619239807,1.0,0.8453989446163177
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,24,feeling enraged; feeling enraged; feeling irritated,plain; ordinary; ordinary; neutral,0.9531931281089783,0.8181818181818182,0.8244057416915893
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,25,feeling enraged; feeling enraged; feeling irritated,neutral; neutral; neutral; plain,0.8720443844795227,0.8181818181818182,0.8222926557064056
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,26,feeling angry; feeling enraged; feeling enraged,neutral; plain; neutral; plain,0.9284490346908569,0.8181818181818182,0.8378731191158295
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,27,feeling irritated; feeling angry; feeling irritated,average; neutral; neutral; ordinary,0.9619948863983154,1.0,0.8466816663742065
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,28,feeling angry; feeling enraged; feeling angry,ordinary; neutral; ordinary; plain,0.9509946703910828,1.0,0.8455025792121887
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,29,feeling enraged; feeling enraged; feeling irritated,ordinary; neutral; average; plain,0.9741469025611877,0.8181818181818182,0.8287374913692475
mmlw_roberta_large,en,situation,anger,centroid_phrases,neutral_centroid,30,feeling enraged; feeling angry; feeling angry,plain; neutral; ordinary; plain,0.9481136798858643,1.0,0.8480728507041931
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,1,smutek,codzienny; neutralny; zwykły; przeciętny,1.0,1.0,0.8988465070724487
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,2,smutek,przeciętny; neutralny; zwykły; przeciętny,0.970706582069397,0.8181818181818182,0.8933290719985962
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,3,smutek,zwykły; codzienny; przeciętny; codzienny,0.9592282772064209,0.8181818181818182,0.8984847784042358
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,4,smutek,codzienny; zwykły; codzienny; neutralny,0.9686555862426758,0.8181818181818182,0.8983841180801392
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,5,smutek,codzienny; neutralny; przeciętny; przeciętny,0.9816044569015503,1.0,0.8950267136096954
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,6,smutek,codzienny; zwykły; codzienny; codzienny,0.9061173796653748,0.8181818181818182,0.8955673098564148
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,7,smutek,przeciętny; zwykły; przeciętny; zwykły,0.9419437646865845,0.8181818181818182,0.8934168338775634
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,8,smutek,zwykły; codzienny; neutralny; przeciętny,1.0,1.0,0.8988465130329132
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,9,smutek,neutralny; codzienny; codzienny; neutralny,0.9416205883026123,0.8181818181818182,0.8922763764858246
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,10,smutek,zwykły; codzienny; codzienny; neutralny,0.9686555862426758,0.8181818181818182,0.8983841180801392
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,11,smutek,przeciętny; neutralny; przeciętny; przeciętny,0.9320325255393982,0.8181818181818182,0.8873878240585327
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,12,smutek,neutralny; przeciętny; zwykły; zwykły,0.9792729616165161,1.0,0.8960441052913666
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,13,smutek,neutralny; zwykły; zwykły; przeciętny,0.9792730212211609,1.0,0.8960440933704377
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,14,smutek,przeciętny; codzienny; neutralny; neutralny,0.9751347303390503,1.0,0.8932004511356354
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,15,smutek,codzienny; neutralny; neutralny; zwykły,0.957632839679718,1.0,0.8933265805244446
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,16,smutek,zwykły; neutralny; zwykły; przeciętny,0.9792730212211609,1.0,0.8960440933704377
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,17,smutek,zwykły; neutralny; codzienny; zwykły,0.9804764986038208,0.8181818181818182,0.8988193333148956
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,18,smutek,codzienny; zwykły; zwykły; przeciętny,0.9735364317893982,1.0,0.899262148141861
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,19,smutek,codzienny; przeciętny; przeciętny; neutralny,0.9816044569015503,1.0,0.8950267016887665
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,20,smutek,przeciętny; zwykły; neutralny; zwykły,0.9792728424072266,1.0,0.8960440278053283
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,21,smutek,zwykły; przeciętny; zwykły; zwykły,0.9484273195266724,0.8181818181818182,0.8959463357925415
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,22,smutek,neutralny; neutralny; neutralny; zwykły,0.8865768313407898,0.8181818181818182,0.881822544336319
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,23,smutek,zwykły; przeciętny; zwykły; codzienny,0.9735364317893982,1.0,0.8992621541023255
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,24,smutek,codzienny; codzienny; codzienny; neutralny,0.9204714298248291,0.8181818181818182,0.8939133882522583
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,25,smutek,przeciętny; codzienny; zwykły; zwykły,0.9735364317893982,1.0,0.8992621660232544
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,26,smutek,codzienny; neutralny; codzienny; neutralny,0.9416205883026123,0.8181818181818182,0.8922763764858246
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,27,smutek,neutralny; zwykły; przeciętny; codzienny,1.0,1.0,0.8988465070724487
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,28,smutek,codzienny; codzienny; codzienny; przeciętny,0.9100348353385925,0.8181818181818182,0.8937943756580353
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,29,smutek,codzienny; neutralny; codzienny; codzienny,0.9204714298248291,0.8181818181818182,0.8939134061336518
mmlw_roberta_large,pl,food,sadness,single_word,neutral_centroid,30,smutek,neutralny; codzienny; codzienny; zwykły,0.9686555862426758,0.8181818181818182,0.8983841001987457
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,1,czuję smutek,neutralny; przeciętny; codzienny; przeciętny,0.9814900755882263,1.0,0.8946562528610229
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,2,czuję smutek,zwykły; zwykły; przeciętny; zwykły,0.9484476447105408,0.8181818181818182,0.8951257169246674
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,3,czuję smutek,zwykły; przeciętny; zwykły; neutralny,0.9792726635932922,0.8181818181818182,0.8953071296215057
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,4,czuję smutek,neutralny; neutralny; codzienny; przeciętny,0.9749748706817627,1.0,0.8928501009941101
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,5,czuję smutek,neutralny; zwykły; codzienny; zwykły,0.9804090857505798,1.0,0.8982327461242676
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,6,czuję smutek,codzienny; przeciętny; neutralny; codzienny,0.978904664516449,1.0,0.8972298800945282
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,7,czuję smutek,zwykły; zwykły; zwykły; zwykły,0.9217175841331482,0.8181818181818182,0.894083559513092
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,8,czuję smutek,neutralny; zwykły; zwykły; przeciętny,0.9792726635932922,0.8181818181818182,0.8953071236610413
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,9,czuję smutek,neutralny; przeciętny; neutralny; zwykły,0.9619513750076294,0.8181818181818182,0.8906373858451844
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,10,czuję smutek,zwykły; przeciętny; przeciętny; codzienny,0.9573343992233276,1.0,0.895109874010086
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,11,czuję smutek,zwykły; codzienny; codzienny; przeciętny,0.9589939713478088,1.0,0.8981572329998017
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,12,czuję smutek,neutralny; zwykły; codzienny; codzienny,0.9684696197509766,1.0,0.898013460636139
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,13,czuję smutek,codzienny; przeciętny; neutralny; codzienny,0.978904664516449,1.0,0.8972298800945282
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,14,czuję smutek,przeciętny; neutralny; neutralny; zwykły,0.9619513750076294,0.8181818181818182,0.8906373858451844
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,15,czuję smutek,neutralny; codzienny; codzienny; przeciętny,0.9789044857025146,1.0,0.8972298741340637
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,16,czuję smutek,neutralny; codzienny; codzienny; codzienny,0.9197207689285278,1.0,0.8937152743339538
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,17,czuję smutek,przeciętny; zwykły; przeciętny; przeciętny,0.9067935347557068,0.8181818181818182,0.8868461906909942
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,18,czuję smutek,przeciętny; przeciętny; zwykły; neutralny,0.9706917405128479,0.8181818181818182,0.8926117837429046
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,19,czuję smutek,zwykły; zwykły; zwykły; zwykły,0.9217175841331482,0.8181818181818182,0.894083559513092
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,20,czuję smutek,zwykły; zwykły; przeciętny; codzienny,0.9734525084495544,1.0,0.8986602187156677
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,21,czuję smutek,zwykły; przeciętny; przeciętny; zwykły,0.9419520497322083,0.8181818181818182,0.8925862669944763
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,22,czuję smutek,neutralny; zwykły; codzienny; zwykły,0.9804090857505798,1.0,0.8982327461242676
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,23,czuję smutek,neutralny; zwykły; neutralny; codzienny,0.9574553966522217,1.0,0.8928738594055176
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,24,czuję smutek,neutralny; zwykły; neutralny; przeciętny,0.9619513750076294,0.8181818181818182,0.8906373858451844
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,25,czuję smutek,zwykły; neutralny; przeciętny; codzienny,0.9999998807907104,1.0,0.8983687281608581
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,26,czuję smutek,przeciętny; codzienny; neutralny; neutralny,0.9749748706817627,1.0,0.8928500831127166
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,27,czuję smutek,neutralny; przeciętny; przeciętny; neutralny,0.9538698196411133,0.8181818181818182,0.8879225075244903
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,28,czuję smutek,codzienny; zwykły; neutralny; neutralny,0.9574553370475769,1.0,0.8928738594055176
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,29,czuję smutek,codzienny; przeciętny; zwykły; codzienny,0.9589938521385193,1.0,0.8981572389602661
mmlw_roberta_large,pl,food,sadness,feeling_phrase,neutral_centroid,30,czuję smutek,codzienny; zwykły; przeciętny; codzienny,0.9589937925338745,1.0,0.8981571555137634
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,1,smutek; przygnębienie; przygnębienie,neutralny; zwykły; przeciętny; codzienny,0.9797646403312683,1.0,0.9096505045890808
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,2,przygnębienie; smutek; przygnębienie,neutralny; neutralny; zwykły; przeciętny,0.9331870079040527,1.0,0.9016216814517974
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,3,smutek; przygnębienie; przygnębienie,codzienny; codzienny; neutralny; neutralny,0.9092741012573242,0.8181818181818182,0.9024377882480621
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,4,smutek; przygnębienie; smutek,zwykły; codzienny; codzienny; neutralny,0.9489555358886719,0.8181818181818182,0.9054721772670746
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,5,żal; smutek; żal,przeciętny; codzienny; neutralny; zwykły,0.9763701558113098,1.0,0.9204168617725372
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,6,przygnębienie; smutek; smutek,przeciętny; codzienny; codzienny; neutralny,0.9636548161506653,0.8181818181818182,0.9049290299415589
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,7,przygnębienie; przygnębienie; przygnębienie,neutralny; zwykły; zwykły; przeciętny,0.907516598701477,1.0,0.9055579125881195
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,8,smutek; przygnębienie; smutek,neutralny; codzienny; przeciętny; codzienny,0.9636546969413757,0.8181818181818182,0.9049290180206299
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,9,smutek; smutek; smutek,zwykły; przeciętny; zwykły; przeciętny,0.9049124121665955,0.8181818181818182,0.8934168338775634
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,10,smutek; przygnębienie; smutek,codzienny; przeciętny; zwykły; przeciętny,0.9383677244186401,0.8181818181818182,0.9031617760658264
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,11,przygnębienie; smutek; żal,neutralny; codzienny; zwykły; codzienny,0.9560881853103638,0.8181818181818182,0.916413539648056
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,12,przygnębienie; przygnębienie; przygnębienie,codzienny; neutralny; codzienny; codzienny,0.8437790274620056,0.8181818181818182,0.9035890638828278
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,13,przygnębienie; żal; żal,neutralny; neutralny; codzienny; codzienny,0.8889504671096802,0.8181818181818182,0.9167219340801239
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,14,smutek; przygnębienie; smutek,zwykły; neutralny; neutralny; zwykły,0.9146656394004822,1.0,0.8971755743026734
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,15,smutek; żal; przygnębienie,zwykły; neutralny; zwykły; przeciętny,0.9709945917129517,1.0,0.9143947064876556
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,16,żal; żal; żal,przeciętny; zwykły; przeciętny; przeciętny,0.7898181080818176,0.8181818181818182,0.9120131015777588
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,17,smutek; przygnębienie; smutek,neutralny; zwykły; neutralny; przeciętny,0.944434642791748,1.0,0.8983663141727447
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,18,przygnębienie; żal; żal,neutralny; neutralny; przeciętny; przeciętny,0.9084198474884033,1.0,0.91366406083107
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,19,smutek; żal; przygnębienie,codzienny; codzienny; zwykły; neutralny,0.9560883045196533,0.8181818181818182,0.916413527727127
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,20,smutek; żal; smutek,przeciętny; codzienny; zwykły; neutralny,0.9829773306846619,1.0,0.9116941273212433
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,21,żal; smutek; przygnębienie,przeciętny; neutralny; przeciętny; codzienny,0.9743987917900085,1.0,0.9136985540390015
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,22,żal; żal; przygnębienie,neutralny; przeciętny; neutralny; neutralny,0.8449636697769165,1.0,0.9067724704742431
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,23,żal; smutek; żal,przeciętny; codzienny; przeciętny; neutralny,0.9445759654045105,1.0,0.9161491334438324
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,24,żal; smutek; smutek,przeciętny; codzienny; neutralny; neutralny,0.9549315571784973,1.0,0.9059802055358886
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,25,smutek; smutek; przygnębienie,neutralny; przeciętny; przeciętny; codzienny,0.9679176807403564,1.0,0.9027625441551208
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,26,smutek; przygnębienie; żal,przeciętny; neutralny; zwykły; przeciętny,0.9595105648040771,1.0,0.9118148744106293
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,27,żal; przygnębienie; smutek,zwykły; neutralny; przeciętny; codzienny,1.0,1.0,0.9173344850540162
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,28,smutek; żal; smutek,codzienny; przeciętny; neutralny; zwykły,0.9829772710800171,1.0,0.9116941392421722
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,29,przygnębienie; przygnębienie; przygnębienie,codzienny; neutralny; zwykły; neutralny,0.8810848593711853,1.0,0.9022171080112458
mmlw_roberta_large,pl,food,sadness,centroid_words,neutral_centroid,30,smutek; przygnębienie; przygnębienie,przeciętny; zwykły; codzienny; neutralny,0.9797646999359131,1.0,0.9096505105495453
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,1,czuję żal; czuję smutek; czuję przygnębienie,zwykły; zwykły; zwykły; przeciętny,0.9505323767662048,0.8181818181818182,0.8897318959236145
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,2,czuję przygnębienie; czuję smutek; czuję smutek,neutralny; neutralny; neutralny; zwykły,0.8879764080047607,1.0,0.8756203711032867
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,3,czuję żal; czuję przygnębienie; czuję przygnębienie,przeciętny; codzienny; codzienny; zwykły,0.9552844166755676,0.8181818181818182,0.8845719218254089
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,4,czuję przygnębienie; czuję żal; czuję żal,przeciętny; przeciętny; przeciętny; zwykły,0.903891384601593,0.8181818181818182,0.8817395210266114
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,5,czuję żal; czuję smutek; czuję przygnębienie,neutralny; codzienny; codzienny; neutralny,0.943185031414032,0.8181818181818182,0.8870894491672516
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,6,czuję smutek; czuję przygnębienie; czuję smutek,przeciętny; codzienny; codzienny; zwykły,0.9569269418716431,0.8181818181818182,0.8933777511119843
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,7,czuję przygnębienie; czuję przygnębienie; czuję przygnębienie,neutralny; zwykły; neutralny; codzienny,0.9321512579917908,0.6666666666666666,0.8662775933742524
mmlw_roberta_large,pl,food,sadness,centroid_phrases,neutral_centroid,8,czuję smutek; czuję smutek; czuję przygnębienie,przeciętny; codzienny; przeciętny; przeciętny,0.9118008017539978,0.8181818181818182,0.8845951795578003
