language,category,emotion,condition,emotion_strategy,neutral_strategy,model_a,model_b,top_k,overlap_count,jaccard_top_k,overlap_coefficient_top_k,rank_correlation_union,mean_abs_rank_delta_shared,shared_candidates
pl,place,anger,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.30143540669856456,2.5,dom pogrzebowy; dom z dzieciństwa; dworzec; plac zabaw
pl,place,anger,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.26680761099365735,3.5,ciemna piwnica; dom pogrzebowy; dom z dzieciństwa; kościół; muzeum; plac zabaw
pl,place,anger,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.18405103668261563,4.25,cela więzienna; dom pogrzebowy; dom z dzieciństwa; plac zabaw
pl,place,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.4851674641148325,5.25,cmentarz; dom z dzieciństwa; niebezpieczna ulica; zanieczyszczona rzeka
pl,place,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.3321382842509602,4.5,cela więzienna; dom z dzieciństwa
pl,place,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.21977671451355657,4.0,cela więzienna; dom z dzieciństwa; niebezpieczna ulica; zanieczyszczona rzeka
pl,place,disgust,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.5599431818181819,1.0,dom z dzieciństwa; dworzec; plac zabaw
pl,place,disgust,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,-0.5888888888888889,3.0,brudna uliczka; dom z dzieciństwa; dworzec; kościół; niebezpieczna ulica; plac zabaw; zanieczyszczona rzeka
pl,place,disgust,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.11770334928229664,1.25,cela więzienna; dom z dzieciństwa; dworzec; plac zabaw
pl,place,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,2,0.1111111111111111,0.2,-0.2629961587708066,3.5,cmentarz; muzeum
pl,place,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.4473751600512162,1.0,biuro; park
pl,place,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.04778012684989428,2.0,biuro; dom z dzieciństwa; lotnisko; muzeum; niebezpieczna ulica; park
pl,place,disgust,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.39840510366826154,3.25,dworzec; kościół; plac zabaw; przytulna kawiarnia
pl,place,disgust,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.13977272727272724,3.0,dworzec; muzeum; plac zabaw
pl,place,disgust,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.3563636363636363,1.2,biuro; cela więzienna; dworzec; park; plac zabaw
pl,place,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.2095693779904306,3.75,cmentarz; muzeum; piękny ogród; plac zabaw
pl,place,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.6082386363636363,3.6666666666666665,biuro; park; plac zabaw
pl,place,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.2372093023255813,3.3333333333333335,biuro; dom z dzieciństwa; lotnisko; muzeum; park; plac zabaw
pl,place,disgust,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.6178628389154704,4.75,dworzec; plac zabaw; restauracja; szkoła
pl,place,disgust,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.17840909090909082,3.6666666666666665,dworzec; muzeum; plac zabaw
pl,place,disgust,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.0890909090909091,2.8,biuro; cela więzienna; dworzec; park; plac zabaw
pl,place,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,2,0.1111111111111111,0.2,-0.2169014084507042,0.5,cmentarz; piękny ogród
pl,place,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.612121212121212,4.0,piękny ogród
pl,place,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.33295454545454545,4.0,dom z dzieciństwa; muzeum; piękny ogród
pl,place,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.07687400318979265,1.75,dworzec; piękny ogród; plac zabaw; przytulna kawiarnia
pl,place,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.08921775898520086,1.3333333333333333,dworzec; kościół; piękny ogród; plac zabaw; restauracja; sala weselna
pl,place,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,0.009888357256778307,0.75,cela więzienna; dworzec; piękny ogród; plac zabaw
pl,place,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,2,0.1111111111111111,0.2,-0.2169014084507042,0.5,cmentarz; piękny ogród
pl,place,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.612121212121212,4.0,piękny ogród
pl,place,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.33295454545454545,4.0,dom z dzieciństwa; muzeum; piękny ogród
pl,place,joy,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.07687400318979265,1.75,dworzec; piękny ogród; plac zabaw; przytulna kawiarnia
pl,place,joy,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.08921775898520086,1.3333333333333333,dworzec; kościół; piękny ogród; plac zabaw; restauracja; sala weselna
pl,place,joy,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,0.009888357256778307,0.75,cela więzienna; dworzec; piękny ogród; plac zabaw
pl,place,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,2,0.1111111111111111,0.2,-0.2629961587708066,3.5,cmentarz; muzeum
pl,place,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.4473751600512162,1.0,biuro; park
pl,place,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.04778012684989428,2.0,biuro; dom z dzieciństwa; lotnisko; muzeum; niebezpieczna ulica; park
pl,place,joy,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.39840510366826154,3.25,dworzec; kościół; plac zabaw; przytulna kawiarnia
pl,place,joy,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.13977272727272724,3.0,dworzec; muzeum; plac zabaw
pl,place,joy,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.3563636363636363,1.2,biuro; cela więzienna; dworzec; park; plac zabaw
pl,place,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,-0.35710227272727263,5.0,biuro; cmentarz; plac zabaw
pl,place,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.5533930857874518,5.0,biuro; plac zabaw
pl,place,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.050717703349282287,2.5,biuro; lotnisko; muzeum; plac zabaw
pl,place,joy,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.3422647527910685,1.25,biuro; plac zabaw; przytulna kawiarnia; sala ratunkowa
pl,place,joy,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,4,0.25,0.4,-0.4443381180223285,5.25,biuro; kościół; plac zabaw; restauracja
pl,place,joy,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.07061310782241015,2.5,biuro; cela więzienna; dworzec; park; plac zabaw; słoneczna plaża
pl,place,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,2,0.1111111111111111,0.2,-0.21229193341869393,3.0,cmentarz; niebezpieczna ulica
pl,place,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,0,0.0,0.0,-0.6470588235294117,,
pl,place,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.16363636363636364,4.75,dom z dzieciństwa; muzeum; niebezpieczna ulica; zatłoczony przystanek
pl,place,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.2146730462519936,2.5,brudna uliczka; cela więzienna; dworzec; plac zabaw
pl,place,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.006342494714587734,2.0,brudna uliczka; cela więzienna; dworzec; kościół; niebezpieczna ulica; plac zabaw
pl,place,joy,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.06666666666666667,2.25,brudna uliczka; cela więzienna; dworzec; plac zabaw
pl,place,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,-0.2894886363636363,3.0,cmentarz; dom z dzieciństwa; muzeum
pl,place,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.6652680652680654,8.0,dom z dzieciństwa
pl,place,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.3377840909090909,3.3333333333333335,dom z dzieciństwa; muzeum; zatłoczony przystanek
pl,place,sadness,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.30143540669856456,2.5,dom pogrzebowy; dom z dzieciństwa; dworzec; plac zabaw
pl,place,sadness,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.26680761099365735,3.5,ciemna piwnica; dom pogrzebowy; dom z dzieciństwa; kościół; muzeum; plac zabaw
pl,place,sadness,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.18405103668261563,4.25,cela więzienna; dom pogrzebowy; dom z dzieciństwa; plac zabaw
pl,place,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,2,0.1111111111111111,0.2,-0.2629961587708066,3.5,cmentarz; muzeum
pl,place,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.4473751600512162,1.0,biuro; park
pl,place,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.04778012684989428,2.0,biuro; dom z dzieciństwa; lotnisko; muzeum; niebezpieczna ulica; park
pl,place,sadness,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.39840510366826154,3.25,dworzec; kościół; plac zabaw; przytulna kawiarnia
pl,place,sadness,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.13977272727272724,3.0,dworzec; muzeum; plac zabaw
pl,place,sadness,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.3563636363636363,1.2,biuro; cela więzienna; dworzec; park; plac zabaw
pl,place,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,2,0.1111111111111111,0.2,-0.44276568501920605,1.0,cmentarz; piękny ogród
pl,place,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.6652680652680654,8.0,park
pl,place,sadness,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.18405103668261563,2.5,biuro; lotnisko; muzeum; park
pl,place,sadness,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.5545454545454545,3.2,kościół; plac zabaw; przytulna kawiarnia; sala ratunkowa; sala weselna
pl,place,sadness,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.3957386363636364,5.666666666666667,kościół; plac zabaw; restauracja
pl,place,sadness,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.0646934460887949,2.5,cela więzienna; dom; dworzec; kościół; park; plac zabaw
pl,place,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.4851674641148325,5.25,cmentarz; dom z dzieciństwa; niebezpieczna ulica; zanieczyszczona rzeka
pl,place,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.3321382842509602,4.5,cela więzienna; dom z dzieciństwa
pl,place,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.21977671451355657,4.0,cela więzienna; dom z dzieciństwa; niebezpieczna ulica; zanieczyszczona rzeka
pl,place,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.5599431818181819,1.0,dom z dzieciństwa; dworzec; plac zabaw
pl,place,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,-0.5888888888888889,3.0,brudna uliczka; dom z dzieciństwa; dworzec; kościół; niebezpieczna ulica; plac zabaw; zanieczyszczona rzeka
pl,place,sadness,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.11770334928229664,1.25,cela więzienna; dom z dzieciństwa; dworzec; plac zabaw
pl,situation,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.40295983086680753,4.5,kłótnia; niezręczna cisza; porażka; publiczne wystąpienie; spóźnienie się na pociąg; zobaczenie rany
pl,situation,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.047780126849894335,3.8333333333333335,impreza; kłótnia; niezręczna cisza; porażka; rozmowa o pracę; zobaczenie rany
pl,situation,anger,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.4181818181818181,5.2,kłótnia; niezręczna cisza; porażka; spóźnienie się na pociąg; zobaczenie rany
pl,situation,anger,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.05090909090909091,1.8,kłótnia; niezręczna cisza; porażka; wypadek; zobaczenie rany
pl,situation,anger,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,9,0.8181818181818182,0.9,0.5,1.7777777777777777,bycie ignorowanym; kłótnia; niespodzianka; niezręczna cisza; porażka; spóźnienie się na pociąg; wypadek; zobaczenie rany; świętowanie
pl,situation,anger,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.08363636363636365,2.0,kłótnia; niezręczna cisza; porażka; wypadek; zobaczenie rany
pl,situation,anger,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.28181818181818186,2.8,diagnoza lekarska; pogrzeb; porażka; publiczne wystąpienie; wypadek
pl,situation,anger,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.16025369978858348,3.3333333333333335,impreza; porażka; rodzinny obiad; rozmowa o pracę; wypadek; zobaczenie rany
pl,situation,anger,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.4058898847631241,4.5,porażka; wypadek
pl,situation,anger,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.29633173843700156,4.25,kłótnia; niezręczna cisza; porażka; wypadek
pl,situation,anger,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.5469696969696972,2.2857142857142856,bycie ignorowanym; kłótnia; niespodzianka; niezręczna cisza; porażka; wypadek; świętowanie
pl,situation,anger,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.28612440191387556,2.75,kłótnia; niezręczna cisza; porażka; wypadek
pl,situation,anger,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.36267942583732055,4.75,niespodzianka; porażka; publiczne wystąpienie; wypadek
pl,situation,anger,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.510909090909091,6.2,impreza; porażka; publiczne wystąpienie; rozmowa o pracę; zobaczenie rany
pl,situation,anger,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.39330143540669854,4.75,niespodzianka; porażka; publiczne wystąpienie; wypadek
pl,situation,anger,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.3145454545454546,2.4,bycie ignorowanym; kłótnia; niezręczna cisza; porażka; publiczne wystąpienie
pl,situation,anger,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,8,0.6666666666666666,0.8,0.5862068965517239,1.625,bycie ignorowanym; kłótnia; niespodzianka; niezręczna cisza; porażka; publiczne wystąpienie; wypadek; świętowanie
pl,situation,anger,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.19999999999999998,2.0,bycie ignorowanym; kłótnia; niezręczna cisza; porażka; publiczne wystąpienie
pl,situation,anger,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.08329809725158557,2.3333333333333335,kłótnia; niezręczna cisza; porażka; publiczne wystąpienie; spóźnienie się na pociąg; zobaczenie rany
pl,situation,anger,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.14164904862579278,2.1666666666666665,impreza; kłótnia; niezręczna cisza; porażka; rozmowa o pracę; zobaczenie rany
pl,situation,anger,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.27591706539074956,5.75,kłótnia; niezręczna cisza; porażka; zobaczenie rany
pl,situation,anger,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.3181818181818181,2.0,kłótnia; niezręczna cisza; porażka; wypadek; zobaczenie rany
pl,situation,anger,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.4222222222222222,2.857142857142857,bycie ignorowanym; kłótnia; niezręczna cisza; pogrzeb; porażka; wypadek; zobaczenie rany
pl,situation,anger,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.21860465116279065,2.0,kłótnia; niezręczna cisza; porażka; wypadek; zdrada; zobaczenie rany
pl,situation,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,-0.18806818181818175,4.0,kłótnia; niezręczna cisza; porażka
pl,situation,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.08909090909090908,2.2,kłótnia; niezręczna cisza; porażka; rozmowa o pracę; zobaczenie rany
pl,situation,disgust,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.3116427432216905,5.0,kłótnia; niezręczna cisza; porażka; zobaczenie rany
pl,situation,disgust,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.26363636363636356,1.4,kłótnia; niezręczna cisza; porażka; wypadek; znalezienie pleśni w jedzeniu
pl,situation,disgust,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.5207070707070707,2.142857142857143,bycie ignorowanym; kłótnia; niespodzianka; niezręczna cisza; porażka; wypadek; znalezienie pleśni w jedzeniu
pl,situation,disgust,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.12676767676767675,3.142857142857143,kłótnia; niezręczna cisza; porażka; wypadek; zdrada; znalezienie pleśni w jedzeniu; zobaczenie rany
pl,situation,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.28181818181818186,2.8,diagnoza lekarska; pogrzeb; porażka; publiczne wystąpienie; wypadek
pl,situation,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.16025369978858348,3.3333333333333335,impreza; porażka; rodzinny obiad; rozmowa o pracę; wypadek; zobaczenie rany
pl,situation,disgust,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.4058898847631241,4.5,porażka; wypadek
pl,situation,disgust,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.29633173843700156,4.25,kłótnia; niezręczna cisza; porażka; wypadek
pl,situation,disgust,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.5469696969696972,2.2857142857142856,bycie ignorowanym; kłótnia; niespodzianka; niezręczna cisza; porażka; wypadek; świętowanie
pl,situation,disgust,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.28612440191387556,2.75,kłótnia; niezręczna cisza; porażka; wypadek
pl,situation,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.6090909090909091,5.0,diagnoza lekarska; pogrzeb; porażka; publiczne wystąpienie; wypadek
pl,situation,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.3199999999999999,4.4,impreza; porażka; rozmowa o pracę; wypadek; zobaczenie rany
pl,situation,disgust,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.42893725992317533,4.0,porażka; wypadek
pl,situation,disgust,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.3581818181818182,3.2,kłótnia; niezręczna cisza; porażka; wypadek; świętowanie
pl,situation,disgust,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.4550505050505051,2.2857142857142856,bycie ignorowanym; kłótnia; niespodzianka; niezręczna cisza; porażka; wypadek; świętowanie
pl,situation,disgust,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.19454545454545447,2.2,kłótnia; niezręczna cisza; porażka; wypadek; świętowanie
pl,situation,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.43923444976076553,3.5,niezręczna cisza; publiczne wystąpienie; usłyszenie dobrych wiadomości; zobaczenie rany
pl,situation,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.24312896405919668,3.0,impreza; kłótnia; niezręczna cisza; rozmowa o pracę; usłyszenie dobrych wiadomości; zobaczenie rany
pl,situation,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.42471590909090906,2.3333333333333335,kłótnia; niezręczna cisza; usłyszenie dobrych wiadomości
pl,situation,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.39112050739957704,4.833333333333333,niespodzianka; niezręczna cisza; usłyszenie dobrych wiadomości; wypadek; zobaczenie rany; świętowanie
pl,situation,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.5309090909090908,0.8,niespodzianka; niezręczna cisza; usłyszenie dobrych wiadomości; wypadek; świętowanie
pl,situation,disgust,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,-0.31969696969696976,4.714285714285714,kłótnia; niespodzianka; niezręczna cisza; otrzymanie listu miłosnego; usłyszenie dobrych wiadomości; wypadek; świętowanie
pl,situation,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.43923444976076553,3.5,niezręczna cisza; publiczne wystąpienie; usłyszenie dobrych wiadomości; zobaczenie rany
pl,situation,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.24312896405919668,3.0,impreza; kłótnia; niezręczna cisza; rozmowa o pracę; usłyszenie dobrych wiadomości; zobaczenie rany
pl,situation,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.42471590909090906,2.3333333333333335,kłótnia; niezręczna cisza; usłyszenie dobrych wiadomości
