model,language,category,emotion,emotion_strategy,neutral_strategy,bootstrap_iteration,sampled_emotion_terms,sampled_neutral_terms,direction_cosine_to_reference,top_k_jaccard_to_reference,average_similarity_top_k
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,34,czuję złość; czuję złość; czuję złość,codzienny; neutralny; zwykły; przeciętny,0.9604013562202454,0.8181818181818182,0.544475668668747
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,35,czuję złość; czuję złość; czuję gniew,codzienny; codzienny; przeciętny; neutralny,0.9449655413627625,0.8181818181818182,0.5570921003818512
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,36,czuję gniew; czuję złość; czuję irytację,codzienny; zwykły; przeciętny; zwykły,0.9726715087890625,0.6666666666666666,0.5604229748249054
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,37,czuję gniew; czuję gniew; czuję irytację,zwykły; zwykły; zwykły; codzienny,0.9217910170555115,0.6666666666666666,0.5634407579898835
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,38,czuję irytację; czuję irytację; czuję irytację,codzienny; neutralny; przeciętny; zwykły,0.9144991040229797,0.6666666666666666,0.5217907458543778
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,39,czuję złość; czuję irytację; czuję gniew,codzienny; neutralny; przeciętny; przeciętny,0.9786553382873535,0.8181818181818182,0.5642948269844055
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,40,czuję gniew; czuję gniew; czuję złość,neutralny; neutralny; neutralny; neutralny,0.8237351179122925,0.8181818181818182,0.5672051072120666
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,41,czuję złość; czuję gniew; czuję gniew,przeciętny; neutralny; przeciętny; neutralny,0.9131206274032593,0.8181818181818182,0.563781100511551
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,42,czuję gniew; czuję irytację; czuję gniew,przeciętny; przeciętny; codzienny; neutralny,0.971842885017395,0.8181818181818182,0.5670580267906189
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,43,czuję złość; czuję gniew; czuję gniew,neutralny; codzienny; zwykły; zwykły,0.9531850814819336,0.8181818181818182,0.5578764140605926
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,44,czuję gniew; czuję irytację; czuję irytację,zwykły; zwykły; neutralny; codzienny,0.949951171875,0.6666666666666666,0.5509243130683898
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,45,czuję złość; czuję gniew; czuję irytację,codzienny; przeciętny; neutralny; zwykły,1.0,1.0,0.5613201856613159
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,46,czuję gniew; czuję irytację; czuję złość,zwykły; neutralny; zwykły; przeciętny,0.9727317094802856,1.0,0.5595577657222748
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,47,czuję irytację; czuję złość; czuję gniew,zwykły; codzienny; codzienny; neutralny,0.9623874425888062,0.8181818181818182,0.5616291582584381
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,48,czuję irytację; czuję złość; czuję irytację,przeciętny; neutralny; codzienny; neutralny,0.9490945339202881,1.0,0.5495656728744507
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,49,czuję gniew; czuję złość; czuję irytację,zwykły; neutralny; przeciętny; neutralny,0.9641300439834595,0.8181818181818182,0.5633377730846405
qwen3_embedding_8b,pl,person,anger,centroid_phrases,neutral_centroid,50,czuję złość; czuję irytację; czuję irytację,codzienny; przeciętny; przeciętny; zwykły,0.9529954791069031,0.6666666666666666,0.5457830965518952
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,1,gniew,zwykły; przeciętny; przeciętny; neutralny,0.958507239818573,1.0,0.6153131186962127
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,2,gniew,przeciętny; przeciętny; codzienny; neutralny,0.9748038053512573,1.0,0.6124326109886169
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,3,gniew,neutralny; neutralny; codzienny; codzienny,0.92661452293396,1.0,0.6109685599803925
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,4,gniew,neutralny; przeciętny; neutralny; zwykły,0.9543339610099792,0.8181818181818182,0.6192903935909271
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,5,gniew,przeciętny; zwykły; neutralny; zwykły,0.9648655652999878,1.0,0.6165025293827057
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,6,gniew,zwykły; zwykły; zwykły; neutralny,0.9235917329788208,0.6666666666666666,0.6171218097209931
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,7,gniew,neutralny; przeciętny; neutralny; zwykły,0.9543339610099792,0.8181818181818182,0.6192903935909271
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,8,gniew,codzienny; neutralny; neutralny; neutralny,0.8980823755264282,0.8181818181818182,0.6162763774394989
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,9,gniew,przeciętny; zwykły; przeciętny; zwykły,0.9348798990249634,0.8181818181818182,0.6122757852077484
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,10,gniew,zwykły; neutralny; neutralny; codzienny,0.9658064246177673,1.0,0.6165597975254059
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,11,gniew,przeciętny; przeciętny; zwykły; neutralny,0.9585072994232178,1.0,0.6153131186962127
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,12,gniew,neutralny; neutralny; codzienny; zwykły,0.9658064246177673,1.0,0.6165598273277283
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,13,gniew,przeciętny; neutralny; neutralny; neutralny,0.8884786367416382,0.8181818181818182,0.6204114377498626
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,14,gniew,neutralny; neutralny; przeciętny; przeciętny,0.9252657294273376,0.8181818181818182,0.6179375112056732
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,15,gniew,zwykły; zwykły; codzienny; zwykły,0.9157130122184753,0.6666666666666666,0.6129005730152131
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,16,gniew,zwykły; neutralny; neutralny; codzienny,0.9658064246177673,1.0,0.6165597975254059
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,17,gniew,neutralny; codzienny; przeciętny; przeciętny,0.9748038053512573,1.0,0.6124326169490815
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,18,gniew,neutralny; codzienny; przeciętny; neutralny,0.9650745391845703,0.8181818181818182,0.6155171871185303
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,19,gniew,neutralny; codzienny; codzienny; neutralny,0.92661452293396,1.0,0.610968554019928
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,20,gniew,neutralny; zwykły; zwykły; zwykły,0.9235917329788208,0.6666666666666666,0.6171218454837799
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,21,gniew,przeciętny; przeciętny; codzienny; zwykły,0.9699734449386597,1.0,0.6098290264606476
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,22,gniew,codzienny; neutralny; codzienny; zwykły,0.9543088674545288,1.0,0.6097630798816681
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,23,gniew,codzienny; neutralny; codzienny; codzienny,0.8815012574195862,1.0,0.603315556049347
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,24,gniew,codzienny; przeciętny; codzienny; przeciętny,0.9457419514656067,1.0,0.6052801787853241
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,25,gniew,codzienny; neutralny; przeciętny; codzienny,0.9649463891983032,1.0,0.6092466950416565
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,26,gniew,zwykły; przeciętny; neutralny; codzienny,1.0000001192092896,1.0,0.6146449625492096
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,27,gniew,zwykły; codzienny; przeciętny; codzienny,0.9557293057441711,0.8181818181818182,0.606934654712677
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,28,gniew,przeciętny; przeciętny; neutralny; codzienny,0.9748038053512573,1.0,0.6124326050281524
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,29,gniew,neutralny; zwykły; przeciętny; zwykły,0.9648655652999878,1.0,0.6165025234222412
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,30,gniew,codzienny; codzienny; codzienny; zwykły,0.8721579909324646,0.8181818181818182,0.6024427235126495
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,31,gniew,zwykły; przeciętny; przeciętny; codzienny,0.9699734449386597,1.0,0.6098290205001831
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,32,gniew,codzienny; codzienny; codzienny; neutralny,0.8815012574195862,1.0,0.603315556049347
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,33,gniew,neutralny; zwykły; codzienny; przeciętny,1.0000001192092896,1.0,0.6146449625492096
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,34,gniew,zwykły; neutralny; zwykły; codzienny,0.9721137285232544,0.8181818181818182,0.614553028345108
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,35,gniew,codzienny; przeciętny; przeciętny; przeciętny,0.9319631457328796,1.0,0.6078173756599426
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,36,gniew,codzienny; neutralny; przeciętny; codzienny,0.9649463891983032,1.0,0.6092466950416565
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,37,gniew,zwykły; zwykły; przeciętny; codzienny,0.9660828709602356,0.8181818181818182,0.6118556976318359
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,38,gniew,codzienny; zwykły; przeciętny; zwykły,0.9660828709602356,0.8181818181818182,0.6118556976318359
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,39,gniew,zwykły; neutralny; przeciętny; neutralny,0.9543339014053345,0.8181818181818182,0.6192903995513916
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,40,gniew,przeciętny; codzienny; neutralny; neutralny,0.9650745391845703,0.8181818181818182,0.6155171811580658
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,41,gniew,codzienny; codzienny; zwykły; zwykły,0.9203612208366394,0.8181818181818182,0.6083501160144806
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,42,gniew,codzienny; zwykły; przeciętny; przeciętny,0.9699734449386597,1.0,0.6098290145397186
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,43,gniew,zwykły; zwykły; przeciętny; zwykły,0.9162765145301819,0.6666666666666666,0.6142580032348632
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,44,gniew,neutralny; codzienny; zwykły; przeciętny,1.0000001192092896,1.0,0.6146449625492096
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,45,gniew,codzienny; przeciętny; zwykły; neutralny,1.0000001192092896,1.0,0.6146449685096741
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,46,gniew,codzienny; codzienny; codzienny; codzienny,0.7953956127166748,0.6666666666666666,0.5977774024009704
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,47,gniew,codzienny; codzienny; codzienny; przeciętny,0.8915057182312012,1.0,0.6008220434188842
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,48,gniew,przeciętny; przeciętny; neutralny; zwykły,0.9585072994232178,1.0,0.6153131186962127
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,49,gniew,codzienny; codzienny; zwykły; neutralny,0.9543088674545288,1.0,0.6097630798816681
qwen3_embedding_8b,pl,person,anger,single_word,neutral_centroid,50,gniew,neutralny; codzienny; zwykły; przeciętny,1.0000001192092896,1.0,0.6146449625492096
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,1,czuję żal; czuję przygnębienie; czuję żal,przeciętny; przeciętny; codzienny; zwykły,0.954291820526123,0.8181818181818182,0.4949166625738144
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,2,czuję przygnębienie; czuję przygnębienie; czuję przygnębienie,przeciętny; przeciętny; zwykły; zwykły,0.8928735852241516,0.5384615384615384,0.46901424527168273
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,3,czuję żal; czuję przygnębienie; czuję smutek,neutralny; zwykły; przeciętny; neutralny,0.962567150592804,0.8181818181818182,0.5053911745548249
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,4,czuję przygnębienie; czuję żal; czuję smutek,neutralny; codzienny; zwykły; przeciętny,1.0000001192092896,1.0,0.49989140033721924
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,5,czuję żal; czuję żal; czuję żal,neutralny; neutralny; neutralny; zwykły,0.8544231057167053,0.6666666666666666,0.4982380479574203
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,6,czuję żal; czuję żal; czuję smutek,codzienny; neutralny; przeciętny; codzienny,0.9460887312889099,0.8181818181818182,0.5027953058481216
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,7,czuję przygnębienie; czuję przygnębienie; czuję przygnębienie,codzienny; zwykły; codzienny; zwykły,0.8607877492904663,0.5384615384615384,0.46564232409000395
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,8,czuję przygnębienie; czuję żal; czuję smutek,codzienny; przeciętny; codzienny; przeciętny,0.9507033228874207,0.6666666666666666,0.5021358639001846
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,9,czuję przygnębienie; czuję przygnębienie; czuję żal,przeciętny; przeciętny; zwykły; codzienny,0.953902542591095,0.6666666666666666,0.4871010690927505
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,10,czuję smutek; czuję żal; czuję żal,przeciętny; neutralny; neutralny; codzienny,0.9449268579483032,0.6666666666666666,0.5064832955598831
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,11,czuję żal; czuję smutek; czuję przygnębienie,neutralny; zwykły; neutralny; neutralny,0.9130585789680481,0.8181818181818182,0.5097826451063157
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,12,czuję przygnębienie; czuję smutek; czuję żal,przeciętny; neutralny; neutralny; codzienny,0.9705120325088501,0.6666666666666666,0.5074078470468522
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,13,czuję smutek; czuję smutek; czuję smutek,neutralny; przeciętny; zwykły; przeciętny,0.9062420725822449,0.6666666666666666,0.48574391603469846
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,14,czuję smutek; czuję przygnębienie; czuję żal,neutralny; neutralny; zwykły; codzienny,0.971449077129364,0.8181818181818182,0.5036077618598938
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,15,czuję smutek; czuję przygnębienie; czuję żal,przeciętny; zwykły; przeciętny; przeciętny,0.9264190793037415,0.8181818181818182,0.5035106271505356
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,16,czuję żal; czuję przygnębienie; czuję przygnębienie,codzienny; neutralny; zwykły; zwykły,0.9494322538375854,0.5384615384615384,0.4877128958702087
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,17,czuję żal; czuję przygnębienie; czuję przygnębienie,codzienny; przeciętny; codzienny; neutralny,0.9430208206176758,0.8181818181818182,0.48976721465587614
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,18,czuję przygnębienie; czuję przygnębienie; czuję przygnębienie,zwykły; codzienny; codzienny; codzienny,0.82038813829422,0.5384615384615384,0.4675414443016052
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,19,czuję smutek; czuję żal; czuję żal,neutralny; przeciętny; przeciętny; codzienny,0.9511011242866516,0.6666666666666666,0.5037370204925538
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,20,czuję przygnębienie; czuję smutek; czuję żal,codzienny; przeciętny; zwykły; zwykły,0.9712373614311218,0.6666666666666666,0.4977875351905823
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,21,czuję smutek; czuję smutek; czuję żal,codzienny; przeciętny; codzienny; zwykły,0.9367693066596985,0.5384615384615384,0.4974441260099411
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,22,czuję przygnębienie; czuję przygnębienie; czuję przygnębienie,neutralny; zwykły; przeciętny; przeciętny,0.9106281995773315,0.6666666666666666,0.4713492810726166
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,23,czuję przygnębienie; czuję smutek; czuję smutek,codzienny; codzienny; zwykły; zwykły,0.9063144326210022,0.5384615384615384,0.4923111379146576
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,24,czuję przygnębienie; czuję przygnębienie; czuję żal,przeciętny; codzienny; neutralny; neutralny,0.9447036981582642,0.6666666666666666,0.4941635251045227
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,25,czuję żal; czuję przygnębienie; czuję żal,zwykły; przeciętny; przeciętny; codzienny,0.954291820526123,0.8181818181818182,0.4949166625738144
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,26,czuję przygnębienie; czuję smutek; czuję smutek,neutralny; zwykły; przeciętny; zwykły,0.949604868888855,0.6666666666666666,0.4929844558238983
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,27,czuję smutek; czuję smutek; czuję żal,neutralny; przeciętny; codzienny; neutralny,0.9478827118873596,0.6666666666666666,0.5043479889631272
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,28,czuję smutek; czuję przygnębienie; czuję żal,codzienny; codzienny; zwykły; przeciętny,0.9609748125076294,0.6666666666666666,0.4989577353000641
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,29,czuję smutek; czuję smutek; czuję żal,zwykły; przeciętny; neutralny; codzienny,0.9738824367523193,0.8181818181818182,0.4973163455724716
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,30,czuję smutek; czuję żal; czuję smutek,neutralny; neutralny; przeciętny; codzienny,0.9478828310966492,0.6666666666666666,0.5043480217456817
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,31,czuję smutek; czuję przygnębienie; czuję żal,codzienny; neutralny; zwykły; przeciętny,1.0000001192092896,1.0,0.4998914122581482
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,32,czuję smutek; czuję przygnębienie; czuję smutek,zwykły; neutralny; codzienny; przeciętny,0.9776825904846191,0.6666666666666666,0.49199092090129853
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,33,czuję smutek; czuję smutek; czuję żal,zwykły; codzienny; codzienny; codzienny,0.8656281232833862,0.5384615384615384,0.5010999858379364
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,34,czuję przygnębienie; czuję smutek; czuję przygnębienie,zwykły; codzienny; codzienny; zwykły,0.9034700989723206,0.5384615384615384,0.48508788347244264
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,35,czuję przygnębienie; czuję przygnębienie; czuję przygnębienie,neutralny; neutralny; neutralny; przeciętny,0.8542489409446716,0.5384615384615384,0.4822614938020706
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,36,czuję żal; czuję smutek; czuję przygnębienie,zwykły; codzienny; codzienny; neutralny,0.960814893245697,0.6666666666666666,0.5010581851005554
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,37,czuję przygnębienie; czuję przygnębienie; czuję przygnębienie,neutralny; codzienny; przeciętny; codzienny,0.900354266166687,0.6666666666666666,0.4676124781370163
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,38,czuję żal; czuję smutek; czuję żal,zwykły; przeciętny; przeciętny; neutralny,0.9388800859451294,0.8181818181818182,0.5014691710472107
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,39,czuję przygnębienie; czuję żal; czuję smutek,codzienny; zwykły; przeciętny; codzienny,0.960974931716919,0.6666666666666666,0.4989577382802963
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,40,czuję smutek; czuję smutek; czuję żal,przeciętny; codzienny; przeciętny; przeciętny,0.9145796895027161,0.5384615384615384,0.5012431114912033
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,41,czuję przygnębienie; czuję przygnębienie; czuję żal,codzienny; neutralny; neutralny; neutralny,0.8880106210708618,0.6666666666666666,0.49830596148967743
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,42,czuję przygnębienie; czuję przygnębienie; czuję smutek,zwykły; codzienny; zwykły; codzienny,0.9034700989723206,0.5384615384615384,0.4850878775119781
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,43,czuję smutek; czuję żal; czuję smutek,neutralny; neutralny; zwykły; przeciętny,0.9386700391769409,0.6666666666666666,0.5021569907665253
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,44,czuję przygnębienie; czuję przygnębienie; czuję żal,przeciętny; neutralny; przeciętny; codzienny,0.9562368988990784,0.6666666666666666,0.49231354594230653
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,45,czuję żal; czuję przygnębienie; czuję przygnębienie,codzienny; przeciętny; neutralny; codzienny,0.9430208206176758,0.8181818181818182,0.48976721465587614
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,46,czuję przygnębienie; czuję smutek; czuję przygnębienie,przeciętny; przeciętny; neutralny; zwykły,0.9496324062347412,0.8181818181818182,0.48959208130836485
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,47,czuję smutek; czuję przygnębienie; czuję smutek,codzienny; zwykły; codzienny; przeciętny,0.9382379651069641,0.5384615384615384,0.49131467640399934
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,48,czuję żal; czuję smutek; czuję przygnębienie,neutralny; przeciętny; neutralny; codzienny,0.9705120325088501,0.6666666666666666,0.507407808303833
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,49,czuję przygnębienie; czuję smutek; czuję smutek,zwykły; codzienny; codzienny; przeciętny,0.9382379651069641,0.5384615384615384,0.49131467640399934
qwen3_embedding_8b,pl,object,sadness,centroid_phrases,neutral_centroid,50,czuję żal; czuję przygnębienie; czuję żal,neutralny; codzienny; codzienny; przeciętny,0.9463415741920471,0.6666666666666666,0.49841479659080506
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,1,smutek,codzienny; przeciętny; neutralny; codzienny,0.9713157415390015,1.0,0.513315087556839
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,2,smutek,neutralny; przeciętny; przeciętny; przeciętny,0.9282968044281006,0.8181818181818182,0.5164641559123992
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,3,smutek,zwykły; zwykły; przeciętny; zwykły,0.9367387890815735,0.8181818181818182,0.5145526975393295
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,4,smutek,codzienny; codzienny; codzienny; neutralny,0.9012694954872131,1.0,0.5147392183542252
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,5,smutek,codzienny; neutralny; neutralny; zwykły,0.9731987118721008,1.0,0.5194107860326767
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,6,smutek,codzienny; codzienny; neutralny; neutralny,0.940091073513031,1.0,0.5189361274242401
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,7,smutek,neutralny; neutralny; zwykły; przeciętny,0.9639284610748291,0.8181818181818182,0.5201766937971115
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,8,smutek,codzienny; zwykły; codzienny; codzienny,0.8959078788757324,1.0,0.511343514919281
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,9,smutek,neutralny; codzienny; codzienny; neutralny,0.940091073513031,1.0,0.5189361214637757
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,10,smutek,zwykły; zwykły; codzienny; przeciętny,0.9741732478141785,0.8181818181818182,0.5109938651323318
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,11,smutek,codzienny; zwykły; neutralny; przeciętny,1.0,1.0,0.5138204902410507
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,12,smutek,neutralny; codzienny; codzienny; przeciętny,0.9713157415390015,1.0,0.5133150935173034
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,13,smutek,przeciętny; neutralny; codzienny; neutralny,0.9717344641685486,1.0,0.5188054442405701
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,14,smutek,neutralny; zwykły; neutralny; przeciętny,0.9639284610748291,0.8181818181818182,0.5201766937971115
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,15,smutek,przeciętny; codzienny; przeciętny; zwykły,0.9763509035110474,1.0,0.509782126545906
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,16,smutek,zwykły; zwykły; przeciętny; przeciętny,0.9498992562294006,0.8181818181818182,0.5125520676374435
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,17,smutek,zwykły; przeciętny; codzienny; neutralny,1.0,1.0,0.513820481300354
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,18,smutek,neutralny; codzienny; zwykły; przeciętny,1.0,1.0,0.513820493221283
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,19,smutek,codzienny; neutralny; codzienny; codzienny,0.9012694954872131,1.0,0.5147392183542252
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,20,smutek,codzienny; neutralny; przeciętny; przeciętny,0.9792047142982483,1.0,0.5137184709310532
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,21,smutek,zwykły; neutralny; codzienny; neutralny,0.9731987118721008,1.0,0.5194107592105865
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,22,smutek,neutralny; neutralny; neutralny; przeciętny,0.9078390598297119,0.8181818181818182,0.5266101360321045
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,23,smutek,zwykły; neutralny; zwykły; codzienny,0.9784623980522156,0.8181818181818182,0.5154178738594055
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,24,smutek,codzienny; przeciętny; neutralny; przeciętny,0.9792047142982483,1.0,0.5137184709310532
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,25,smutek,neutralny; codzienny; przeciętny; neutralny,0.9717344641685486,1.0,0.5188054382801056
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,26,smutek,przeciętny; codzienny; codzienny; zwykły,0.9648747444152832,1.0,0.5093548595905304
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,27,smutek,przeciętny; przeciętny; codzienny; codzienny,0.9550062417984009,1.0,0.5092463850975036
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,28,smutek,przeciętny; przeciętny; zwykły; neutralny,0.9671927690505981,1.0,0.5153006702661515
qwen3_embedding_8b,pl,object,sadness,single_word,neutral_centroid,29,smutek,codzienny; neutralny; przeciętny; neutralny,0.9717344641685486,1.0,0.5188054382801056
