language,category,emotion,condition,emotion_strategy,neutral_strategy,model_a,model_b,top_k,overlap_count,jaccard_top_k,overlap_coefficient_top_k,rank_correlation_union,mean_abs_rank_delta_shared,shared_candidates
pl,person,fear,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.18323863636363633,1.6666666666666667,kochana babcia; przestraszone dziecko; przyjaciel
pl,person,fear,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,0.15789473684210525,1.0,dziecko; gość; odrażający prześladowca; przestraszone dziecko
pl,person,fear,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.2067653276955602,1.3333333333333333,gość; niebezpieczny przestępca; odrażający prześladowca; okrutny szef; przestraszone dziecko; przyjaciel
pl,person,fear,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,0.22424242424242424,1.25,gość; nieznajomy; odrażający prześladowca; przestraszone dziecko
pl,person,fear,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.029175475687103568,2.6666666666666665,bohater; dziecko; gość; nauczyciel; przyjaciel; zaufany kolega
pl,person,fear,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,8,0.6666666666666666,0.8,0.09717868338557994,3.25,bohater; dziecko; gość; muzyk; nauczyciel; partner; przyjaciel; sportowiec
pl,person,fear,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.07177033492822965,2.5,bohater; gość; partner; przyjaciel
pl,person,fear,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.13065539112050736,1.3333333333333333,bohater; dziecko; gość; nauczyciel; nieznajomy; przyjaciel
pl,person,fear,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.00909090909090911,3.6,bohater; gość; nieznajomy; przyjaciel; rodzic
pl,person,fear,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.2327272727272727,3.8,bohater; gość; nieznajomy; partner; przyjaciel
pl,person,fear,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.1365750528541226,1.8333333333333333,bohater; dziecko; gość; nauczyciel; samotny student; zaufany kolega
pl,person,fear,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.041860465116279076,3.5,bohater; dziecko; gość; muzyk; nauczyciel; partner
pl,person,fear,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.07999999999999999,1.6,bohater; gość; partner; przyjaciel; samotny student
pl,person,fear,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.06553911205073996,3.3333333333333335,bohater; dziecko; gość; nauczyciel; nieznajomy; rodzic
pl,person,fear,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.053699788583509496,3.3333333333333335,bohater; gość; nieznajomy; rodzic; samotny student; sąsiad
pl,person,fear,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.4618181818181819,5.0,bohater; gość; nieznajomy; partner; rodzic
pl,person,fear,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.42902711323763953,5.75,dziecko; podekscytowany kibic; radosna panna młoda; życzliwa pielęgniarka
pl,person,fear,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.21090909090909096,3.6,dziecko; kochana babcia; podekscytowany kibic; radosna panna młoda; smutna wdowa
pl,person,fear,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.3812499999999999,1.6666666666666667,dziecko; kochana babcia; smutna wdowa
pl,person,fear,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.3133192389006342,0.6666666666666666,bohater; dziecko; gość; podekscytowany kibic; przyjaciel; radosna panna młoda
pl,person,fear,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,4,0.25,0.4,-0.3524720893141946,4.0,bohater; dziecko; gość; przyjaciel
pl,person,fear,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.3023255813953488,2.8333333333333335,bohater; dziecko; gość; kochana babcia; przyjaciel; smutna wdowa
pl,person,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,-0.3715909090909091,3.3333333333333335,dziecko; przyjaciel; radosna panna młoda
pl,person,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.3023255813953488,4.0,dziecko; kochana babcia; muzyk; przyjaciel; radosna panna młoda; smutna wdowa
pl,person,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.4086124401913876,3.75,dziecko; kochana babcia; przyjaciel; smutna wdowa
pl,person,joy,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.4494714587737843,0.8333333333333334,bohater; dziecko; gość; podekscytowany kibic; przyjaciel; radosna panna młoda
pl,person,joy,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,4,0.25,0.4,-0.2350877192982456,4.0,bohater; dziecko; gość; przyjaciel
pl,person,joy,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.3200845665961943,2.6666666666666665,bohater; dziecko; gość; kochana babcia; przyjaciel; smutna wdowa
pl,person,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.029175475687103568,2.6666666666666665,bohater; dziecko; gość; nauczyciel; przyjaciel; zaufany kolega
pl,person,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,8,0.6666666666666666,0.8,0.09717868338557994,3.25,bohater; dziecko; gość; muzyk; nauczyciel; partner; przyjaciel; sportowiec
pl,person,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.07177033492822965,2.5,bohater; gość; partner; przyjaciel
pl,person,joy,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.13065539112050736,1.3333333333333333,bohater; dziecko; gość; nauczyciel; nieznajomy; przyjaciel
pl,person,joy,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.00909090909090911,3.6,bohater; gość; nieznajomy; przyjaciel; rodzic
pl,person,joy,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.2327272727272727,3.8,bohater; gość; nieznajomy; partner; przyjaciel
pl,person,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.029090909090909108,3.8,bohater; dziecko; gość; lekarz; nauczyciel
pl,person,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.10697674418604648,5.333333333333333,bohater; gość; muzyk; nauczyciel; partner; sportowiec
pl,person,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.08133971291866028,2.5,bohater; gość; partner; przyjaciel
pl,person,joy,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.30363636363636365,2.2,bohater; gość; nauczyciel; nieznajomy; spokojny obserwator
pl,person,joy,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,4,0.25,0.4,-0.36778309409888355,3.5,bohater; gość; nieznajomy; rodzic
pl,person,joy,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.3422647527910685,2.75,bohater; gość; nieznajomy; partner
pl,person,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.33205741626794255,2.25,dziecko; irytujący pasażer; radosna panna młoda; zły klient
pl,person,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.38,4.4,dziecko; kochana babcia; muzyk; radosna panna młoda; smutna wdowa
pl,person,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.2146730462519936,2.0,irytujący pasażer; kochana babcia; przyjaciel; zły klient
pl,person,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.5436363636363638,4.8,dziecko; gość; podekscytowany kibic; radosna panna młoda; zazdrosny rywal
pl,person,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.01454545454545458,2.0,gość; irytujący pasażer; niebezpieczny przestępca; okrutny szef; zły klient
pl,person,joy,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.34744318181818185,1.6666666666666667,gość; kochana babcia; nieznajomy
pl,person,love,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.09454545454545452,2.0,dziecko; kochana babcia; przyjaciel; radosna panna młoda; zaufany kolega
pl,person,love,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.01818181818181819,2.2,dziecko; kochana babcia; przyjaciel; radosna panna młoda; smutna wdowa
pl,person,love,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.31674641148325355,4.0,dziecko; kochana babcia; przyjaciel; smutna wdowa
pl,person,love,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.2837209302325581,2.6666666666666665,dziecko; gość; kochana babcia; przyjaciel; radosna panna młoda; rodzic
pl,person,love,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.10727272727272723,4.4,bohater; dziecko; gość; kochana babcia; przyjaciel
pl,person,love,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,-0.2999999999999999,3.857142857142857,dziecko; gość; kochana babcia; nieznajomy; partner; przyjaciel; smutna wdowa
pl,person,love,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.029175475687103568,2.6666666666666665,bohater; dziecko; gość; nauczyciel; przyjaciel; zaufany kolega
pl,person,love,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,8,0.6666666666666666,0.8,0.09717868338557994,3.25,bohater; dziecko; gość; muzyk; nauczyciel; partner; przyjaciel; sportowiec
pl,person,love,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.07177033492822965,2.5,bohater; gość; partner; przyjaciel
pl,person,love,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.13065539112050736,1.3333333333333333,bohater; dziecko; gość; nauczyciel; nieznajomy; przyjaciel
pl,person,love,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.00909090909090911,3.6,bohater; gość; nieznajomy; przyjaciel; rodzic
pl,person,love,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.2327272727272727,3.8,bohater; gość; nieznajomy; partner; przyjaciel
pl,person,love,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,0.0303030303030303,3.0,dziecko; gość; lekarz; nauczyciel
pl,person,love,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.29556025369978844,3.1666666666666665,bohater; dziecko; gość; muzyk; partner; sportowiec
pl,person,love,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.30143540669856456,4.25,bohater; gość; partner; przyjaciel
pl,person,love,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.2350877192982456,3.75,dziecko; gość; nieznajomy; rodzic
pl,person,love,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,4,0.25,0.4,-0.4443381180223285,5.75,gość; nieznajomy; rodzic; samotny student
pl,person,love,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.3145454545454545,3.4,bohater; gość; nieznajomy; partner; rodzic
pl,person,love,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.39840510366826154,4.0,dziecko; przyjaciel; radosna panna młoda; życzliwa pielęgniarka
pl,person,love,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.18363636363636365,4.0,kochana babcia; muzyk; przyjaciel; radosna panna młoda; życzliwa pielęgniarka
pl,person,love,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.5718309859154926,6.5,kochana babcia; przyjaciel
pl,person,love,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.0883720930232558,2.3333333333333335,bohater; gość; podekscytowany kibic; przyjaciel; radosna panna młoda; życzliwa pielęgniarka
pl,person,love,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.26051136363636357,3.6666666666666665,bohater; gość; przyjaciel
pl,person,love,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.4454545454545452,5.4,bohater; gość; kochana babcia; partner; przyjaciel
pl,person,negative,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.27636363636363637,4.6,dziecko; irytujący pasażer; przestraszone dziecko; smutna wdowa; zły klient
pl,person,negative,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.39840510366826154,3.25,dziecko; pogrążony w żałobie ojciec; radosna panna młoda; smutna wdowa
pl,person,negative,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.5994878361075543,5.0,kochana babcia; smutna wdowa
pl,person,negative,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.42902711323763953,3.5,dziecko; gość; odrażający prześladowca; smutna wdowa
pl,person,negative,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.6613636363636364,1.6666666666666667,gość; niebezpieczny przestępca; smutna wdowa
pl,person,negative,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.4150568181818182,5.333333333333333,gość; nieznajomy; smutna wdowa
pl,person,negative,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.029175475687103568,2.6666666666666665,bohater; dziecko; gość; nauczyciel; przyjaciel; zaufany kolega
pl,person,negative,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,8,0.6666666666666666,0.8,0.09717868338557994,3.25,bohater; dziecko; gość; muzyk; nauczyciel; partner; przyjaciel; sportowiec
pl,person,negative,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.07177033492822965,2.5,bohater; gość; partner; przyjaciel
pl,person,negative,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.13065539112050736,1.3333333333333333,bohater; dziecko; gość; nauczyciel; nieznajomy; przyjaciel
pl,person,negative,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.00909090909090911,3.6,bohater; gość; nieznajomy; przyjaciel; rodzic
pl,person,negative,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.2327272727272727,3.8,bohater; gość; nieznajomy; partner; przyjaciel
pl,person,negative,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.23818181818181813,4.6,dziecko; gość; nieznajomy; przyjaciel; zaufany kolega
pl,person,negative,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.18393234672304434,3.8333333333333335,dziecko; gość; muzyk; nieznajomy; partner; przyjaciel
pl,person,negative,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.3363636363636363,4.0,gość; nieznajomy; partner; przyjaciel; samotny student
pl,person,negative,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.6963636363636362,4.4,dziecko; gość; nieznajomy; przyjaciel; rodzic
pl,person,negative,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.04101479915433404,1.8333333333333333,gość; niebezpieczny przestępca; nieznajomy; przyjaciel; rodzic; sąsiad
pl,person,negative,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.4088794926004228,4.333333333333333,bohater; gość; nieznajomy; partner; przyjaciel; rodzic
pl,person,negative,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.03636363636363637,3.8,dziecko; pogrążony w żałobie ojciec; przestraszone dziecko; przyjaciel; smutna wdowa
pl,person,negative,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.18393234672304434,4.0,dziecko; kochana babcia; muzyk; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa
pl,person,negative,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.21977671451355657,3.75,kochana babcia; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa
pl,person,negative,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.04693446088794926,2.5,dziecko; gość; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa; zazdrosny rywal
pl,person,negative,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.11090909090909087,1.2,gość; okrutny szef; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa
pl,person,negative,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.18308668076109932,3.0,gość; kochana babcia; nieznajomy; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa
pl,person,positive,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.39840510366826154,4.0,dziecko; przyjaciel; radosna panna młoda; życzliwa pielęgniarka
pl,person,positive,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.18363636363636365,4.0,kochana babcia; muzyk; przyjaciel; radosna panna młoda; życzliwa pielęgniarka
pl,person,positive,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.5718309859154926,6.5,kochana babcia; przyjaciel
pl,person,positive,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.0883720930232558,2.3333333333333335,bohater; gość; podekscytowany kibic; przyjaciel; radosna panna młoda; życzliwa pielęgniarka
pl,person,positive,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.26051136363636357,3.6666666666666665,bohater; gość; przyjaciel
pl,person,positive,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.4454545454545452,5.4,bohater; gość; kochana babcia; partner; przyjaciel
pl,person,positive,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.029175475687103568,2.6666666666666665,bohater; dziecko; gość; nauczyciel; przyjaciel; zaufany kolega
pl,person,positive,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,8,0.6666666666666666,0.8,0.09717868338557994,3.25,bohater; dziecko; gość; muzyk; nauczyciel; partner; przyjaciel; sportowiec
pl,person,positive,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.07177033492822965,2.5,bohater; gość; partner; przyjaciel
pl,person,positive,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.13065539112050736,1.3333333333333333,bohater; dziecko; gość; nauczyciel; nieznajomy; przyjaciel
pl,person,positive,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.00909090909090911,3.6,bohater; gość; nieznajomy; przyjaciel; rodzic
pl,person,positive,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.2327272727272727,3.8,bohater; gość; nieznajomy; partner; przyjaciel
pl,person,positive,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.04000000000000001,2.2,bohater; dziecko; gość; nieznajomy; samotny student
pl,person,positive,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.18900634249471454,3.3333333333333335,bohater; dziecko; gość; muzyk; nieznajomy; partner
pl,person,positive,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.34968287526427067,4.5,bohater; gość; nieznajomy; partner; przyjaciel; samotny student
pl,person,positive,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.2036363636363636,1.8,bohater; dziecko; gość; nauczyciel; nieznajomy
pl,person,positive,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.018181818181818184,4.666666666666667,bohater; gość; nieznajomy; rodzic; samotny student; sąsiad
pl,person,positive,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,-0.05135566188197766,3.0,bohater; gość; nieznajomy; partner
pl,person,positive,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.27636363636363637,4.6,dziecko; irytujący pasażer; przestraszone dziecko; smutna wdowa; zły klient
pl,person,positive,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.39840510366826154,3.25,dziecko; pogrążony w żałobie ojciec; radosna panna młoda; smutna wdowa
pl,person,positive,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,2,0.1111111111111111,0.2,-0.5994878361075543,5.0,kochana babcia; smutna wdowa
pl,person,positive,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.42902711323763953,3.5,dziecko; gość; odrażający prześladowca; smutna wdowa
pl,person,positive,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.6613636363636364,1.6666666666666667,gość; niebezpieczny przestępca; smutna wdowa
pl,person,positive,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,-0.4150568181818182,5.333333333333333,gość; nieznajomy; smutna wdowa
pl,person,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.03636363636363637,3.8,dziecko; pogrążony w żałobie ojciec; przestraszone dziecko; przyjaciel; smutna wdowa
pl,person,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.18393234672304434,4.0,dziecko; kochana babcia; muzyk; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa
pl,person,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.21977671451355657,3.75,kochana babcia; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa
pl,person,sadness,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.04693446088794926,2.5,dziecko; gość; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa; zazdrosny rywal
pl,person,sadness,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.11090909090909087,1.2,gość; okrutny szef; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa
pl,person,sadness,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.18308668076109932,3.0,gość; kochana babcia; nieznajomy; pogrążony w żałobie ojciec; przyjaciel; smutna wdowa
pl,person,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.029175475687103568,2.6666666666666665,bohater; dziecko; gość; nauczyciel; przyjaciel; zaufany kolega
pl,person,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,8,0.6666666666666666,0.8,0.09717868338557994,3.25,bohater; dziecko; gość; muzyk; nauczyciel; partner; przyjaciel; sportowiec
pl,person,sadness,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.07177033492822965,2.5,bohater; gość; partner; przyjaciel
